DATE,LATITUDE_B,LONGITUDE_B,ELEVATION_B,PRCP_B,SNWD_B,tmax_b,tmin_b,Tavg_B,LATITUDE_C,LONGITUDE_C,ELEVATION_C,PRCP_C,SNWD_C,tmax_c,tmin_c,Tavg_C,LONGITUDE,LATITUDE,TAVG,ELEVATION
1978-12-09,62.95,79.82,66,0,0.0,5.35,0.48,2.915,63.08,78.93,64,0.0,0.0,9.9,-10.38,-0.2400000000000002,78.733,63.933,0.2,63
1978-12-11,62.95,79.82,66,0,0.0,-3.21,-8.16,-5.6850000000000005,63.08,78.93,64,0.0,0.0,5.5,-15.82,-5.16,78.733,63.933,-3.7,63
1978-12-12,62.95,79.82,66,0,3.89,27.61,-2.88,12.365,63.08,78.93,64,0.0,0.0,9.08,-3.8,2.64,78.733,63.933,0.2,63
1978-12-13,62.95,79.82,66,0,0.0,2.14,-1.52,0.31000000000000005,63.08,78.93,64,0.0,0.0,9.721929967426712,-12.402972312703582,-1.2,78.733,63.933,-2.8,63
1978-12-14,62.95,79.82,66,0,0.0,31.35,-6.8,12.275,63.08,78.93,64,0.0,0.0,0.0,-12.48,-6.24,78.733,63.933,-4.7,63
1978-12-15,62.95,79.82,66,0,0.0,5.14,-6.16,-0.5100000000000002,63.08,78.93,64,0.0,0.0,3.3,-12.35,-4.525,78.733,63.933,-3.3,63
1978-12-17,62.95,79.82,66,0,0.0,11.02,1.2,6.109999999999999,63.08,78.93,64,0.0,0.0,13.561929967426712,-8.562972312703582,2.64,78.733,63.933,1.0,63
1978-12-19,62.95,79.82,66,0,0.0,7.81,2.88,5.345,63.08,78.93,64,0.0,0.0,6.6,2.040000000000001,4.32,78.733,63.933,0.3,63
1978-12-21,62.95,79.82,66,0,0.0,2.03,-4.96,-1.465,63.08,78.93,64,0.0,0.0,7.7,-6.65,0.5249999999999999,78.733,63.933,-3.0,63
1978-12-24,62.95,79.82,66,0,0.0,-10.38,-15.76,-13.07,63.08,78.93,64,0.0,0.0,0.0,-36.0,-18.0,78.733,63.933,-14.2,63
1978-12-25,62.95,79.82,66,0,0.0,-3.96,-15.2,-9.58,63.08,78.93,64,0.0,0.0,-3.3,-15.2,-9.25,78.733,63.933,-8.8,63
1978-12-26,62.95,79.82,66,0,0.0,1.18,-6.48,-2.6500000000000004,63.08,78.93,64,0.0,0.0,0.0,-6.65,-3.325,78.733,63.933,-2.5,63
1978-12-27,62.95,79.82,66,0,0.0,-0.32,-2.32,-1.3199999999999998,63.08,78.93,64,0.0,0.0,8.161929967426712,-13.962972312703583,-2.76,78.733,63.933,-3.2,63
1979-01-01,62.95,79.82,66,0,0.0,10.91,0.16,5.535,63.08,78.93,64,0.0,0.0,8.8,0.0,4.4,78.733,63.933,-0.2,63
1979-01-02,62.95,79.82,66,0,0.0,3.53,0.4,1.9649999999999999,63.08,78.93,64,0.0,0.0,8.8,-0.95,4.4,78.733,63.933,-0.8,63
1979-01-03,62.95,79.82,66,0,0.0,14.98,-0.56,7.21,63.08,78.93,64,0.0,0.0,14.3,0.95,7.625,78.733,63.933,5.6,63
1979-01-04,62.95,79.82,66,0,0.0,43.55,3.6,23.575,63.08,78.93,64,0.0,2.33,13.2,4.75,8.975,78.733,63.933,6.0,63
1979-01-05,62.95,79.82,66,8,0.0,11.77,-1.12,5.324999999999999,63.08,78.93,64,0.0,0.0,12.1,-10.42,0.8399999999999999,78.733,63.933,1.0,63
1979-01-06,62.95,79.82,66,22,0.0,-1.18,-5.92,-3.55,63.08,78.93,64,41.0,0.0,-1.1,-3.8,-2.45,78.733,63.933,-2.6,63
1979-01-08,62.95,79.82,66,6,0.0,0.11,-7.52,-3.7049999999999996,63.08,78.93,64,0.0,0.0,-1.1,-20.259999999999998,-10.68,78.733,63.933,-10.1,63
1979-01-09,62.95,79.82,66,0,0.0,-4.28,-9.2,-6.74,63.08,78.93,64,0.0,0.0,-4.4,-10.45,-7.425,78.733,63.933,-9.0,63
1979-01-10,62.95,79.82,66,0,0.0,11.44,-1.07,5.185,63.08,78.93,64,0.0,0.0,27.61,-43.21,-7.800000000000001,78.733,63.933,-7.8,63
1979-01-11,62.95,79.82,66,0,0.0,-2.68,-7.52,-5.1,63.08,78.93,64,0.0,0.0,-2.2,-10.45,-6.324999999999999,78.733,63.933,-4.5,63
1979-01-13,62.95,79.82,66,0,0.0,-2.68,-7.52,-5.1,63.08,78.93,64,0.0,0.0,0.0,-8.55,-4.275,78.733,63.933,-4.4,63
1979-01-15,62.95,79.82,66,0,3.34,-0.96,-7.52,-4.24,63.08,78.93,64,0.0,0.0,-1.1,-11.620000000000001,-6.36,78.733,63.933,-5.5,63
1979-01-20,62.95,79.82,66,0,0.0,0.0,-11.6,-5.8,63.08,78.93,64,0.0,0.0,1.1,-22.220000000000002,-10.56,78.733,63.933,-7.8,63
1979-01-21,62.95,79.82,66,0,0.0,6.42,-9.68,-1.63,63.08,78.93,64,0.0,0.0,38.17,-10.45,13.860000000000001,78.733,63.933,-5.2,63
1979-01-23,62.95,79.82,66,0,0.0,-1.18,-10.32,-5.75,63.08,78.93,64,0.0,0.0,-4.4,-12.35,-8.375,78.733,63.933,-12.0,63
1979-01-24,62.95,79.82,66,21,0.0,-7.28,-9.12,-8.2,63.08,78.93,64,3.0,0.0,-7.7,-11.4,-9.55,78.733,63.933,-8.8,63
1979-01-25,62.95,79.82,66,14,0.0,-7.38,-7.52,-7.449999999999999,63.08,78.93,64,13.0,0.0,-7.7,-8.55,-8.125,78.733,63.933,-8.4,63
1979-01-26,62.95,79.82,66,5,0.0,24.08,-10.4,6.839999999999999,63.08,78.93,64,0.0,0.0,20.02,-43.3,-11.639999999999999,78.733,63.933,-9.7,63
1979-01-27,62.95,79.82,66,0,0.0,35.63,-13.12,11.255000000000003,63.08,78.93,64,0.0,0.0,23.98,-15.2,4.390000000000001,78.733,63.933,-10.4,63
1979-01-28,62.95,79.82,66,0,0.0,-4.82,-13.52,-9.17,63.08,78.93,64,0.0,0.0,-2.2,-22.52,-12.36,78.733,63.933,-10.6,63
1979-01-29,62.95,79.82,66,0,2.99,-4.39,-12.96,-8.675,63.08,78.93,64,0.0,0.0,-2.2,-17.1,-9.65,78.733,63.933,-9.8,63
1979-01-30,62.95,79.82,66,0,0.0,-2.03,-13.92,-7.975,63.08,78.93,64,0.0,0.0,-1.1,-14.25,-7.675,78.733,63.933,-8.8,63
1979-01-31,62.95,79.82,66,0,0.0,-0.75,-11.6,-6.175,63.08,78.93,64,0.0,0.0,-2.2,-15.32,-8.76,78.733,63.933,-7.2,63
1979-02-01,62.95,79.82,66,0,0.0,30.5,-9.6,10.45,63.08,78.93,64,0.0,0.0,5.5,-9.5,-2.0,78.733,63.933,-7.3,63
1979-02-02,62.95,79.82,66,0,0.0,6.42,-8.0,-0.79,63.08,78.93,64,0.0,0.0,12.961929967426713,-9.162972312703584,2.04,78.733,63.933,-3.4,63
1979-02-03,62.95,79.82,66,0,0.0,8.02,-1.04,3.4899999999999998,63.08,78.93,64,0.0,0.0,11.88192996742671,-10.242972312703582,0.96,78.733,63.933,-1.6,63
1979-02-04,62.95,79.82,66,0,0.0,28.0,1.5,14.75,63.08,78.93,64,0.0,3.0,41.14,-46.66,-2.759999999999998,78.733,63.933,-4.3,63
1979-02-05,62.95,79.82,66,0,0.0,-1.71,-4.72,-3.215,63.08,78.93,64,0.0,0.0,2.2,-14.68,-6.24,78.733,63.933,-6.7,63
1979-02-06,62.95,79.82,66,0,0.0,29.28,2.57,15.925,63.08,78.93,64,0.0,2.66,2.2,27.74,-6.24,78.733,63.933,0.8,63
1979-02-08,62.95,79.82,66,0,0.0,12.2,-1.04,5.58,63.08,78.93,64,0.0,3.09,45.54,-35.22,5.16,78.733,63.933,0.7,63
1979-02-09,62.95,79.82,66,0,0.0,5.89,-1.44,2.2249999999999996,63.08,78.93,64,0.0,3.55,6.6,-9.959999999999999,-1.6799999999999997,78.733,63.933,-2.0,63
1979-02-10,62.95,79.82,66,0,0.0,3.42,-4.72,-0.6499999999999999,63.08,78.93,64,0.0,0.0,5.5,-6.65,-0.5750000000000002,78.733,63.933,-2.5,63
1979-02-12,62.95,79.82,66,0,0.0,6.53,1.6,4.065,63.08,78.93,64,0.0,0.0,13.561929967426712,-8.562972312703582,2.64,78.733,63.933,1.2,63
1979-02-14,62.95,79.82,66,0,0.0,12.09,-2.8,4.645,63.08,78.93,64,0.0,0.0,33.66,-26.459999999999997,3.5999999999999996,78.733,63.933,2.2,63
1979-02-15,62.95,79.82,66,0,0.0,19.05,-0.08,9.485000000000001,63.08,78.93,64,0.0,0.0,17.6,1.9,9.75,78.733,63.933,1.2,63
1979-02-16,62.95,79.82,66,0,0.0,20.65,1.68,11.165,63.08,78.93,64,0.0,0.0,18.7,1.9,10.299999999999999,78.733,63.933,5.6,63
1979-02-17,62.95,79.82,66,0,3.0,13.05,-1.12,5.965,63.08,78.93,64,0.0,0.0,11.161929967426712,-10.962972312703583,0.24,78.733,63.933,-1.3,63
1979-02-19,62.95,79.82,66,16,0.0,-1.82,-6.16,-3.99,63.08,78.93,64,0.0,0.0,27.48192996742671,5.357027687296416,16.56,78.733,63.933,-8.0,63
1979-02-20,62.95,79.82,66,0,0.0,-1.5,-8.4,-4.95,63.08,78.93,64,0.0,0.0,-2.2,-11.239999999999998,-6.719999999999999,78.733,63.933,-7.3,63
1979-02-21,62.95,79.82,66,6,0.0,2.57,-4.4,-0.9150000000000003,63.08,78.93,64,0.0,0.0,2.2,-6.5200000000000005,-2.16,78.733,63.933,-3.2,63
1979-02-23,62.95,79.82,66,6,0.0,0.43,-4.16,-1.865,63.08,78.93,64,0.0,0.0,1.1,-8.78,-3.84,78.733,63.933,-5.9,63
1979-02-24,62.95,79.82,66,2,0.0,-1.82,-7.12,-4.47,63.08,78.93,64,0.0,0.0,-1.1,-9.5,-5.3,78.733,63.933,-6.5,63
1979-02-25,62.95,79.82,66,0,0.0,0.32,-8.08,-3.88,63.08,78.93,64,0.0,0.0,-1.1,-11.860000000000001,-6.48,78.733,63.933,-4.8,63
1979-02-26,62.95,79.82,66,0,0.0,4.49,-6.72,-1.1149999999999998,63.08,78.93,64,0.0,0.0,5.5,-9.5,-2.0,78.733,63.933,-4.8,63
1979-02-27,62.95,79.82,66,4,0.0,2.25,-4.88,-1.315,63.08,78.93,64,0.0,0.0,2.2,-7.48,-2.64,78.733,63.933,-4.2,63
1979-03-01,62.95,79.82,66,0,0.0,1.18,-8.16,-3.49,63.08,78.93,64,0.0,2.7,8.161929967426712,-13.962972312703583,-2.76,78.733,63.933,-8.0,63
1979-03-04,62.95,79.82,66,0,0.0,28.68,-6.32,11.18,63.08,78.93,64,0.0,0.0,0.0,-14.88,-7.44,78.733,63.933,-9.0,63
1979-03-06,62.95,79.82,66,0,0.0,2.68,-7.12,-2.2199999999999998,63.08,78.93,64,0.0,0.0,6.6000000000000005,-11.4,-2.4,78.733,63.933,-7.0,63
1979-03-07,62.95,79.82,66,0,0.0,5.35,-7.44,-1.0450000000000004,63.08,78.93,64,0.0,0.0,7.7,-14.424902280130294,-3.2219299674267114,78.733,63.933,-8.5,63
1979-03-15,62.95,79.82,66,0,0.0,21.4,0.48,10.94,63.08,78.93,64,0.0,0.0,23.1,4.259999999999998,13.68,78.733,63.933,-0.6,63
1979-03-16,62.95,79.82,66,5,0.0,20.22,5.2,12.709999999999999,63.08,78.93,64,0.0,0.0,19.8,1.3200000000000003,10.56,78.733,63.933,4.5,63
1979-03-17,62.95,79.82,66,0,0.0,49.11,0.0,24.555,63.08,78.93,64,0.0,0.0,11.0,-0.95,5.025,78.733,63.933,1.4,63
1979-03-18,62.95,79.82,66,0,0.0,16.69,-0.8,7.945,63.08,78.93,64,0.0,0.0,26.6,17.6,22.1,78.733,63.933,2.8,63
1979-03-19,62.95,79.82,66,0,0.0,25.89,2.56,14.225,63.08,78.93,64,0.0,2.04,27.5,5.7,16.6,78.733,63.933,7.8,63
1979-03-20,62.95,79.82,66,0,0.0,22.9,8.56,15.73,63.08,78.93,64,0.0,0.0,23.1,0.41999999999999815,11.76,78.733,63.933,4.0,63
1979-03-21,62.95,79.82,66,0,0.0,21.51,0.64,11.075000000000001,63.08,78.93,64,0.0,0.0,19.8,0.95,10.375,78.733,63.933,2.2,63
1979-03-22,62.95,79.82,66,0,0.0,20.44,3.28,11.860000000000001,63.08,78.93,64,0.0,0.0,18.36192996742671,-3.7629723127035826,7.44,78.733,63.933,1.4,63
1979-03-23,62.95,79.82,66,0,0.0,21.51,3.52,12.515,63.08,78.93,64,0.0,0.0,19.8,1.9,10.85,78.733,63.933,2.4,63
1979-03-24,62.95,79.82,66,0,0.0,23.11,2.32,12.715,63.08,78.93,64,0.0,2.15,23.1,-0.5400000000000027,11.28,78.733,63.933,1.7,63
1979-03-25,62.95,79.82,66,0,2.66,23.11,1.68,12.395,63.08,78.93,64,0.0,0.0,27.83,-0.95,13.44,78.733,63.933,3.3,63
1979-03-26,62.95,79.82,66,0,0.0,60.78,4.88,32.83,63.08,78.93,64,0.0,0.0,48.84,32.11,40.475,78.733,63.933,3.7,63
1979-03-27,62.95,79.82,66,0,0.0,23.33,3.68,13.504999999999999,63.08,78.93,64,0.0,0.0,65.01,-35.49000000000001,14.759999999999998,78.733,63.933,3.8,63
1979-03-31,62.95,79.82,66,0,0.0,35.84,1.52,18.680000000000003,63.08,78.93,64,0.0,0.0,9.9,-1.9800000000000004,3.96,78.733,63.933,0.4,63
1979-04-01,62.95,79.82,66,0,0.0,12.2,-2.0,5.1,63.08,78.93,64,0.0,2.75,13.2,1.200000000000001,7.2,78.733,63.933,2.0,63
1979-04-02,62.95,79.82,66,0,0.0,26.08,17.98,22.03,63.08,78.93,64,0.0,0.0,18.7,0.0,9.35,78.733,63.933,5.2,63
1979-04-04,62.95,79.82,66,0,0.0,46.65,5.12,25.884999999999998,63.08,78.93,64,0.0,0.0,18.7,6.65,12.675,78.733,63.933,3.6,63
1979-04-05,62.95,79.82,66,0,0.0,55.32,5.68,30.5,63.08,78.93,64,0.0,0.0,16.5,9.420000000000002,12.96,78.733,63.933,2.6,63
1979-04-06,62.95,79.82,66,0,0.0,15.84,5.12,10.48,63.08,78.93,64,0.0,0.0,18.7,5.7,12.2,78.733,63.933,9.4,63
1979-04-07,62.95,79.82,66,0,3.9,20.97,3.44,12.205,63.08,78.93,64,0.0,0.0,20.9,4.75,12.825,78.733,63.933,13.2,63
1979-04-08,62.95,79.82,66,0,0.0,26.43,6.16,16.295,63.08,78.93,64,0.0,0.0,26.4,7.6,17.0,78.733,63.933,7.6,63
1979-04-09,62.95,79.82,66,0,0.0,21.51,9.12,15.315000000000001,63.08,78.93,64,0.0,0.0,23.1,11.4,17.25,78.733,63.933,5.3,63
1979-04-10,62.95,79.82,66,0,0.0,17.33,0.88,9.104999999999999,63.08,78.93,64,0.0,0.0,47.08,2.85,24.965,78.733,63.933,4.2,63
1979-04-12,62.95,79.82,66,0,0.0,23.75,3.28,13.515,63.08,78.93,64,0.0,0.0,24.2,2.85,13.525,78.733,63.933,8.3,63
1979-04-15,62.95,79.82,66,52,0.0,21.83,8.32,15.075,63.08,78.93,64,0.0,0.0,30.8,4.959999999999997,17.88,78.733,63.933,5.5,63
1979-04-16,62.95,79.82,66,0,0.0,57.46,8.8,33.13,63.08,78.93,64,5.0,0.0,60.72192996742671,38.59702768729642,49.8,78.733,63.933,11.2,63
1979-04-18,62.95,79.82,66,0,0.0,18.73,2.08,10.405000000000001,63.08,78.93,64,0.0,3.01,19.8,6.120000000000001,12.96,78.733,63.933,8.5,63
1979-04-19,62.95,79.82,66,0,0.0,24.29,4.88,14.584999999999999,63.08,78.93,64,0.0,0.0,23.1,10.5,16.8,78.733,63.933,13.8,63
1979-04-24,62.95,79.82,66,0,2.13,19.15,4.56,11.854999999999999,63.08,78.93,64,0.0,0.0,16.5,1.7399999999999984,9.12,78.733,63.933,5.2,63
1979-04-29,62.95,79.82,66,3,0.0,19.26,5.28,12.270000000000001,63.08,78.93,64,0.0,0.0,20.9,-1.224902280130296,9.978070032573287,78.733,63.933,10.3,63
1979-04-30,62.95,79.82,66,14,0.0,49.33,7.28,28.305,63.08,78.93,64,10.0,0.0,68.32,17.6,42.959999999999994,78.733,63.933,11.2,63
1979-05-01,62.95,79.82,66,0,0.0,21.4,3.6,12.5,63.08,78.93,64,99.0,3.96,22.0,6.65,14.325,78.733,63.933,12.2,63
1979-05-02,62.95,79.82,66,12,0.0,20.22,6.64,13.43,63.08,78.93,64,20.0,0.0,75.58000000000001,20.9,48.24000000000001,78.733,63.933,11.2,63
1979-05-03,62.95,79.82,66,167,0.0,45.05,7.28,26.165,63.08,78.93,64,20.0,0.0,15.4,11.959999999999999,13.68,78.733,63.933,11.7,63
1979-05-04,62.95,79.82,66,0,0.0,24.08,6.32,15.2,63.08,78.93,64,20.0,0.0,24.2,18.52,21.36,78.733,63.933,12.8,63
1979-05-05,62.95,79.82,66,0,0.0,29.36,25.68,27.52,63.08,78.93,64,0.0,0.0,26.4,11.4,18.9,78.733,63.933,13.2,63
1979-05-08,62.95,79.82,66,0,0.0,26.86,7.68,17.27,63.08,78.93,64,0.0,0.0,27.5,5.375097719869704,16.578070032573287,78.733,63.933,15.3,63
1979-05-09,62.95,79.82,66,0,0.0,55.1,8.88,31.990000000000002,63.08,78.93,64,0.0,0.0,30.8,11.4,21.1,78.733,63.933,16.3,63
1979-05-11,62.95,79.82,66,0,0.0,29.42,11.84,20.630000000000003,63.08,78.93,64,0.0,0.0,29.7,13.02,21.36,78.733,63.933,15.4,63
1979-05-14,62.95,79.82,66,0,0.0,32.21,8.08,20.145,63.08,78.93,64,0.0,0.0,66.33,10.45,38.39,78.733,63.933,16.0,63
1979-05-19,62.95,79.82,66,0,0.0,29.75,12.08,20.915,63.08,78.93,64,0.0,0.0,30.8,13.3,22.05,78.733,63.933,19.0,63
1979-05-23,62.95,79.82,66,0,0.0,32.1,13.44,22.77,63.08,78.93,64,0.0,0.0,33.0,9.479999999999997,21.24,78.733,63.933,16.0,63
1979-05-25,62.95,79.82,66,0,0.0,56.39,7.92,32.155,63.08,78.93,64,0.0,0.0,29.7,11.4,20.55,78.733,63.933,20.2,63
1979-05-26,62.95,79.82,66,0,0.0,26.64,11.04,18.84,63.08,78.93,64,0.0,0.0,27.5,8.979999999999997,18.24,78.733,63.933,14.3,63
1979-06-01,62.95,79.82,66,0,0.0,32.74,9.04,20.89,63.08,78.93,64,0.0,0.0,31.9,14.25,23.075,78.733,63.933,18.8,63
1979-06-02,62.95,79.82,66,0,0.0,35.52,8.88,22.200000000000003,63.08,78.93,64,0.0,0.0,36.3,20.340000000000003,28.32,78.733,63.933,20.8,63
1979-06-06,62.95,79.82,66,0,0.0,30.39,16.08,23.235,63.08,78.93,64,0.0,0.0,73.4,28.6,51.0,78.733,63.933,19.2,63
1979-06-07,62.95,79.82,66,0,2.57,28.36,10.48,19.42,63.08,78.93,64,0.0,0.0,37.58,13.3,25.439999999999998,78.733,63.933,19.3,63
1979-06-08,62.95,79.82,66,0,0.0,29.64,9.68,19.66,63.08,78.93,64,0.0,0.0,33.0,13.3,23.15,78.733,63.933,22.4,63
1979-06-11,62.95,79.82,66,0,3.45,29.32,5.68,17.5,63.08,78.93,64,0.0,0.0,30.8,8.080000000000002,19.44,78.733,63.933,16.4,63
1979-06-13,62.95,79.82,66,0,0.0,36.81,11.12,23.965,63.08,78.93,64,0.0,0.0,37.4,24.28,30.84,78.733,63.933,25.5,63
1979-06-14,62.95,79.82,66,0,0.0,58.21,14.56,36.385,63.08,78.93,64,0.0,0.0,32.881929967426714,10.757027687296418,21.96,78.733,63.933,18.2,63
1979-06-16,62.95,79.82,66,0,0.0,29.32,7.68,18.5,63.08,78.93,64,0.0,0.0,30.8,18.16,24.48,78.733,63.933,19.7,63
1979-06-18,62.95,79.82,66,0,0.0,35.31,12.8,24.055,63.08,78.93,64,0.0,2.46,36.3,16.15,26.224999999999998,78.733,63.933,24.6,63
1979-06-19,62.95,79.82,66,0,0.0,70.83,13.76,42.295,63.08,78.93,64,0.0,0.0,38.5,16.15,27.325,78.733,63.933,25.7,63
1979-06-22,62.95,79.82,66,0,0.0,84.85,48.96,66.905,63.08,78.93,64,0.0,0.0,42.9,33.18,38.04,78.733,63.933,27.7,63
1979-06-23,62.95,79.82,66,0,0.0,36.92,18.48,27.700000000000003,63.08,78.93,64,0.0,0.0,37.4,32.68,35.04,78.733,63.933,26.4,63
1979-06-24,62.95,79.82,66,0,0.0,32.64,15.6,24.12,63.08,78.93,64,0.0,0.0,36.3,18.42,27.36,78.733,63.933,19.2,63
1979-06-25,62.95,79.82,66,40,0.0,54.36,13.84,34.1,63.08,78.93,64,0.0,0.0,30.8,16.15,23.475,78.733,63.933,20.4,63
1979-06-29,62.95,79.82,66,0,0.0,36.59,12.0,24.295,63.08,78.93,64,0.0,0.0,37.4,25.480000000000004,31.44,78.733,63.933,25.3,63
1979-06-30,62.95,79.82,66,0,0.0,38.09,13.68,25.885,63.08,78.93,64,0.0,0.0,39.6,16.15,27.875,78.733,63.933,28.8,63
1979-07-01,62.95,79.82,66,0,3.68,39.59,14.96,27.275000000000002,63.08,78.93,64,0.0,0.0,41.8,18.05,29.924999999999997,78.733,63.933,25.2,63
1979-07-03,62.95,79.82,66,0,3.61,36.27,13.28,24.775000000000002,63.08,78.93,64,0.0,0.0,37.4,15.2,26.299999999999997,78.733,63.933,28.3,63
1979-07-06,62.95,79.82,66,0,0.0,77.04,13.36,45.2,63.08,78.93,64,0.0,0.0,40.56,35.2,37.88,78.733,63.933,23.3,63
1979-07-07,62.95,79.82,66,0,0.0,37.88,14.08,25.98,63.08,78.93,64,0.0,0.0,39.6,17.1,28.35,78.733,63.933,27.7,63
1979-07-08,62.95,79.82,66,0,0.0,82.28,13.68,47.980000000000004,63.08,78.93,64,0.0,2.94,45.1,20.9,33.0,78.733,63.933,28.5,63
1979-07-09,62.95,79.82,66,0,0.0,81.64,17.92,49.78,63.08,78.93,64,0.0,0.0,39.6,25.68,32.64,78.733,63.933,26.6,63
1979-07-11,62.95,79.82,66,0,3.52,38.31,15.52,26.915,63.08,78.93,64,0.0,0.0,42.12192996742671,19.997027687296416,31.2,78.733,63.933,27.2,63
1979-07-12,62.95,79.82,66,0,0.0,36.38,16.4,26.39,63.08,78.93,64,0.0,0.0,38.5,24.380000000000003,31.44,78.733,63.933,27.2,63
1979-07-18,62.95,79.82,66,0,0.0,42.05,19.04,30.544999999999998,63.08,78.93,64,0.0,0.0,44.0,21.875097719869704,33.07807003257329,78.733,63.933,32.7,63
1979-07-19,62.95,79.82,66,0,0.0,37.77,19.6,28.685000000000002,63.08,78.93,64,0.0,0.0,122.64,22.8,72.72,78.733,63.933,28.2,63
1979-07-21,62.95,79.82,66,0,0.0,38.88,34.88,36.88,63.08,78.93,64,0.0,0.0,36.67,18.05,27.36,78.733,63.933,25.8,63
1979-07-27,62.95,79.82,66,0,0.0,41.62,16.24,28.93,63.08,78.93,64,0.0,0.0,45.1,19.95,32.525,78.733,63.933,30.3,63
1979-07-29,62.95,79.82,66,0,0.0,43.12,17.28,30.2,63.08,78.93,64,0.0,0.0,44.0,21.875097719869704,33.07807003257329,78.733,63.933,30.0,63
1979-07-30,62.95,79.82,66,0,0.0,80.89,17.2,49.045,63.08,78.93,64,0.0,0.0,42.9,22.8,32.85,78.733,63.933,32.4,63
1979-07-31,62.95,79.82,66,0,0.0,69.98,18.16,44.07,63.08,78.93,64,0.0,0.0,45.1,22.975097719869705,34.17807003257329,78.733,63.933,29.8,63
1979-08-01,62.95,79.82,66,0,0.0,67.84,16.08,41.96,63.08,78.93,64,0.0,0.0,121.36000000000001,44.0,82.68,78.733,63.933,29.3,63
1979-08-03,62.95,79.82,66,0,0.0,34.24,16.0,25.12,63.08,78.93,64,0.0,0.0,37.4,20.200000000000003,28.8,78.733,63.933,26.0,63
1979-08-04,62.95,79.82,66,0,0.0,63.13,13.76,38.445,63.08,78.93,64,30.0,0.0,34.1,20.619999999999997,27.36,78.733,63.933,25.8,63
1979-08-05,62.95,79.82,66,0,0.0,34.45,13.68,24.065,63.08,78.93,64,0.0,0.0,65.89,-5.410000000000004,30.24,78.733,63.933,27.2,63
1979-08-06,62.95,79.82,66,0,0.0,38.09,13.92,26.005000000000003,63.08,78.93,64,0.0,0.0,39.6,17.1,28.35,78.733,63.933,27.2,63
1979-08-09,62.95,79.82,66,0,0.0,69.66,14.64,42.15,63.08,78.93,64,0.0,0.0,39.6,17.1,28.35,78.733,63.933,26.2,63
1979-08-10,62.95,79.82,66,0,0.0,38.52,14.96,26.740000000000002,63.08,78.93,64,0.0,0.0,51.53000000000001,16.15,33.84,78.733,63.933,27.0,63
1979-08-11,62.95,79.82,66,0,0.0,40.02,14.48,27.25,63.08,78.93,64,0.0,0.0,44.76192996742672,22.63702768729642,33.84,78.733,63.933,29.2,63
1979-08-13,62.95,79.82,66,0,0.0,34.45,14.08,24.265,63.08,78.93,64,0.0,0.0,40.44192996742671,18.317027687296417,29.52,78.733,63.933,25.5,63
1979-08-15,62.95,79.82,66,0,2.21,39.06,13.76,26.41,63.08,78.93,64,0.0,0.0,76.12,19.0,47.56,78.733,63.933,30.6,63
1979-08-18,62.95,79.82,66,0,0.0,33.81,14.64,24.225,63.08,78.93,64,0.0,0.0,78.12192996742671,55.99702768729642,67.2,78.733,63.933,24.0,63
1979-08-22,62.95,79.82,66,0,0.0,29.21,10.88,20.045,63.08,78.93,64,0.0,0.0,36.96192996742671,14.837027687296416,26.04,78.733,63.933,21.6,63
1979-08-24,62.95,79.82,66,0,0.0,31.78,9.76,20.77,63.08,78.93,64,0.0,0.0,33.0,10.875097719869704,22.078070032573287,78.733,63.933,21.6,63
1979-08-25,62.95,79.82,66,0,0.0,63.88,10.08,36.980000000000004,63.08,78.93,64,0.0,0.0,34.1,13.3,23.700000000000003,78.733,63.933,24.2,63
1979-08-26,62.95,79.82,66,0,0.0,37.45,29.28,33.365,63.08,78.93,64,0.0,3.37,36.3,15.2,25.75,78.733,63.933,24.2,63
1979-09-02,62.95,79.82,66,0,0.0,38.31,13.28,25.795,63.08,78.93,64,0.0,0.0,39.6,15.2,27.4,78.733,63.933,25.4,63
1979-09-03,62.95,79.82,66,0,0.0,39.06,13.6,26.330000000000002,63.08,78.93,64,99.0,0.0,40.7,16.15,28.425,78.733,63.933,28.2,63
1979-09-05,62.95,79.82,66,0,0.0,37.02,14.08,25.55,63.08,78.93,64,0.0,0.0,37.4,18.05,27.725,78.733,63.933,23.0,63
1979-09-07,62.95,79.82,66,6,0.0,29.64,11.28,20.46,63.08,78.93,64,0.0,0.0,34.92192996742671,12.797027687296417,24.0,78.733,63.933,21.7,63
1979-09-09,62.95,79.82,66,0,0.0,33.38,11.2,22.29,63.08,78.93,64,0.0,0.0,33.0,15.2,24.1,78.733,63.933,21.4,63
1979-09-10,62.95,79.82,66,0,0.0,43.04,35.74,39.39,63.08,78.93,64,0.0,0.0,40.0,15.2,27.6,78.733,63.933,23.7,63
1979-09-12,62.95,79.82,66,7,2.74,28.03,10.72,19.375,63.08,78.93,64,20.0,0.0,28.6,18.68,23.64,78.733,63.933,20.0,63
1979-09-13,62.95,79.82,66,58,0.0,25.79,10.48,18.134999999999998,63.08,78.93,64,0.0,0.0,26.4,12.35,19.375,78.733,63.933,18.5,63
1979-09-21,62.95,79.82,66,0,2.01,25.25,9.12,17.185,63.08,78.93,64,0.0,2.35,40.92,11.4,26.16,78.733,63.933,19.8,63
1979-09-24,62.95,79.82,66,0,0.0,26.75,5.76,16.255,63.08,78.93,64,0.0,0.0,51.7,-9.700000000000003,21.0,78.733,63.933,17.3,63
