DATE,LATITUDE_A,LONGITUDE_A,ELEVATION_A,PRCP_A,SNWD_A,tmax_A,tmin_A,Tavg_A,LATITUDE_B,LONGITUDE_B,ELEVATION_B,PRCP_B,SNWD_B,tmax_b,tmin_b,Tavg_B,LONGITUDE,LATITUDE,TAVG,ELEVATION
1978-12-04,63.88,77.52,128,89.0,0.0,3.3,-0.41999999999999993,1.44,62.95,79.82,66,0,0.0,9.1,-0.32,4.39,78.733,63.933,2.6,63
1978-12-05,63.88,77.52,128,0.0,0.0,13.561436597110754,-6.234213483146068,3.6,62.95,79.82,66,52,0.0,6.63,0.88,3.755,78.733,63.933,3.4,63
1978-12-07,63.88,77.52,128,0.0,0.0,8.8,2.2399999999999984,5.52,62.95,79.82,66,0,0.0,9.63,2.16,5.8950000000000005,78.733,63.933,6.0,63
1978-12-08,63.88,77.52,128,0.0,0.0,6.6,-9.959999999999999,-1.6799999999999997,62.95,79.82,66,0,0.0,8.24,3.68,5.96,78.733,63.933,1.8,63
1978-12-09,63.88,77.52,128,0.0,2.21,-2.2,-5.0,-3.6,62.95,79.82,66,0,0.0,5.35,0.48,2.915,78.733,63.933,0.2,63
1978-12-11,63.88,77.52,128,0.0,0.0,-3.3,-23.095650080256824,-13.261436597110755,62.95,79.82,66,0,0.0,-3.21,-8.16,-5.6850000000000005,78.733,63.933,-3.7,63
1978-12-12,63.88,77.52,128,0.0,0.0,1.1,-5.16,-2.0300000000000002,62.95,79.82,66,0,3.89,27.61,-2.88,12.365,78.733,63.933,0.2,63
1978-12-13,63.88,77.52,128,0.0,0.0,-1.1,-23.38,-12.24,62.95,79.82,66,0,0.0,2.14,-1.52,0.31000000000000005,78.733,63.933,-2.8,63
1978-12-14,63.88,77.52,128,0.0,0.0,0.6014365971107551,-19.194213483146065,-9.36,62.95,79.82,66,0,0.0,31.35,-6.8,12.275,78.733,63.933,-4.7,63
1978-12-15,63.88,77.52,128,0.0,0.0,6.361436597110755,-13.434213483146067,-3.6,62.95,79.82,66,0,0.0,5.14,-6.16,-0.5100000000000002,78.733,63.933,-3.3,63
1978-12-17,63.88,77.52,128,0.0,3.06,10.561436597110754,-9.234213483146068,0.6,62.95,79.82,66,0,0.0,11.02,1.2,6.109999999999999,78.733,63.933,1.0,63
1978-12-19,63.88,77.52,128,0.0,0.0,7.9214365971107545,-11.874213483146068,-2.04,62.95,79.82,66,0,0.0,7.81,2.88,5.345,78.733,63.933,0.3,63
1978-12-21,63.88,77.52,128,0.0,0.0,-2.2,-13.399999999999999,-7.799999999999999,62.95,79.82,66,0,0.0,2.03,-4.96,-1.465,78.733,63.933,-3.0,63
1978-12-24,63.88,77.52,128,0.0,0.0,-15.4,-35.19565008025682,-25.361436597110753,62.95,79.82,66,0,0.0,-10.38,-15.76,-13.07,78.733,63.933,-14.2,63
1978-12-25,63.88,77.52,128,0.0,0.0,0.0014365971107537234,-19.794213483146066,-9.96,62.95,79.82,66,0,0.0,-3.96,-15.2,-9.58,78.733,63.933,-8.8,63
1978-12-26,63.88,77.52,128,0.0,0.0,25.63,12.9,19.265,62.95,79.82,66,0,0.0,1.18,-6.48,-2.6500000000000004,78.733,63.933,-2.5,63
1978-12-27,63.88,77.52,128,0.0,0.0,4.801436597110754,-14.994213483146067,-5.16,62.95,79.82,66,0,0.0,-0.32,-2.32,-1.3199999999999998,78.733,63.933,-3.2,63
1979-01-01,63.88,77.52,128,0.0,0.0,12.361436597110755,-7.434213483146067,2.4,62.95,79.82,66,0,0.0,10.91,0.16,5.535,78.733,63.933,-0.2,63
1979-01-02,63.88,77.52,128,0.0,0.0,0.0,-1.72,-0.86,62.95,79.82,66,0,0.0,3.53,0.4,1.9649999999999999,78.733,63.933,-0.8,63
1979-01-03,63.88,77.52,128,0.0,0.0,6.6,-0.86,2.8699999999999997,62.95,79.82,66,0,0.0,14.98,-0.56,7.21,78.733,63.933,5.6,63
1979-01-04,63.88,77.52,128,0.0,0.0,65.38,0.86,33.12,62.95,79.82,66,0,0.0,43.55,3.6,23.575,78.733,63.933,6.0,63
1979-01-05,63.88,77.52,128,0.0,2.69,9.001436597110754,-10.794213483146066,-0.96,62.95,79.82,66,8,0.0,11.77,-1.12,5.324999999999999,78.733,63.933,1.0,63
1979-01-06,63.88,77.52,128,0.0,0.0,-2.2,-3.44,-2.8200000000000003,62.95,79.82,66,22,0.0,-1.18,-5.92,-3.55,78.733,63.933,-2.6,63
1979-01-08,63.88,77.52,128,3.0,0.0,-5.5,-25.7,-15.6,62.95,79.82,66,6,0.0,0.11,-7.52,-3.7049999999999996,78.733,63.933,-10.1,63
1979-01-09,63.88,77.52,128,5.0,0.0,-8.278563402889244,-28.074213483146067,-18.24,62.95,79.82,66,0,0.0,-4.28,-9.2,-6.74,78.733,63.933,-9.0,63
1979-01-10,63.88,77.52,128,0.0,0.0,-9.9,-19.86,-14.879999999999999,62.95,79.82,66,0,0.0,11.44,-1.07,5.185,78.733,63.933,-7.8,63
1979-01-11,63.88,77.52,128,0.0,0.0,30.69,10.89434991974318,20.728563402889247,62.95,79.82,66,0,0.0,-2.68,-7.52,-5.1,78.733,63.933,-4.5,63
1979-01-13,63.88,77.52,128,0.0,0.0,-3.3,-10.14,-6.720000000000001,62.95,79.82,66,0,0.0,-2.68,-7.52,-5.1,78.733,63.933,-4.4,63
1979-01-15,63.88,77.52,128,0.0,0.0,-4.4,-10.32,-7.36,62.95,79.82,66,0,3.34,-0.96,-7.52,-4.24,78.733,63.933,-5.5,63
1979-01-20,63.88,77.52,128,0.0,0.0,73.76,-4.4,34.68,62.95,79.82,66,0,0.0,0.0,-11.6,-5.8,78.733,63.933,-7.8,63
1979-01-21,63.88,77.52,128,0.0,0.0,1.1,-11.9,-5.4,62.95,79.82,66,0,0.0,6.42,-9.68,-1.63,78.733,63.933,-5.2,63
1979-01-23,63.88,77.52,128,0.0,0.0,-9.9,-12.9,-11.4,62.95,79.82,66,0,0.0,-1.18,-10.32,-5.75,78.733,63.933,-12.0,63
1979-01-24,63.88,77.52,128,0.0,0.0,-7.7,-12.9,-10.3,62.95,79.82,66,21,0.0,-7.28,-9.12,-8.2,78.733,63.933,-8.8,63
1979-01-25,63.88,77.52,128,0.0,0.0,26.641436597110754,6.8457865168539325,16.68,62.95,79.82,66,14,0.0,-7.38,-7.52,-7.449999999999999,78.733,63.933,-8.4,63
1979-01-26,63.88,77.52,128,0.0,0.0,-12.9,-17.58,-15.239999999999998,62.95,79.82,66,5,0.0,24.08,-10.4,6.839999999999999,78.733,63.933,-9.7,63
1979-01-27,63.88,77.52,128,0.0,0.0,-4.4,-21.04,-12.719999999999999,62.95,79.82,66,0,0.0,35.63,-13.12,11.255000000000003,78.733,63.933,-10.4,63
1979-01-28,63.88,77.52,128,0.0,0.0,-5.5,-12.9,-9.2,62.95,79.82,66,0,0.0,-4.82,-13.52,-9.17,78.733,63.933,-10.6,63
1979-01-29,63.88,77.52,128,0.0,0.0,29.6,-4.4,12.600000000000001,62.95,79.82,66,0,2.99,-4.39,-12.96,-8.675,78.733,63.933,-9.8,63
1979-01-30,63.88,77.52,128,0.0,0.0,-3.3,-13.76,-8.53,62.95,79.82,66,0,0.0,-2.03,-13.92,-7.975,78.733,63.933,-8.8,63
1979-01-31,63.88,77.52,128,0.0,3.01,-1.1,-16.66,-8.88,62.95,79.82,66,0,0.0,-0.75,-11.6,-6.175,78.733,63.933,-7.2,63
1979-02-01,63.88,77.52,128,0.0,0.0,1.1,-12.04,-5.47,62.95,79.82,66,0,0.0,30.5,-9.6,10.45,78.733,63.933,-7.3,63
1979-02-02,63.88,77.52,128,0.0,0.0,3.3,-10.98,-3.8400000000000003,62.95,79.82,66,0,0.0,6.42,-8.0,-0.79,78.733,63.933,-3.4,63
1979-02-03,63.88,77.52,128,0.0,0.0,0.0,-4.3,-2.15,62.95,79.82,66,0,0.0,8.02,-1.04,3.4899999999999998,78.733,63.933,-1.6,63
1979-02-04,63.88,77.52,128,0.0,0.0,2.7614365971107544,-17.03421348314607,-7.2,62.95,79.82,66,0,0.0,28.0,1.5,14.75,78.733,63.933,-4.3,63
1979-02-05,63.88,77.52,128,0.0,0.0,19.14,-36.42,-8.64,62.95,79.82,66,0,0.0,-1.71,-4.72,-3.215,78.733,63.933,-6.7,63
1979-02-06,63.88,77.52,128,0.0,0.0,3.3,-7.62,-2.16,62.95,79.82,66,0,0.0,29.28,2.57,15.925,78.733,63.933,0.8,63
1979-02-08,63.88,77.52,128,5.0,0.0,4.4,-0.8000000000000003,1.8,62.95,79.82,66,0,0.0,12.2,-1.04,5.58,78.733,63.933,0.7,63
1979-02-09,63.88,77.52,128,0.0,0.0,2.2,-17.59565008025682,-7.761436597110754,62.95,79.82,66,0,0.0,5.89,-1.44,2.2249999999999996,78.733,63.933,-2.0,63
1979-02-10,63.88,77.52,128,0.0,0.0,1.1,-6.88,-2.8899999999999997,62.95,79.82,66,0,0.0,3.42,-4.72,-0.6499999999999999,78.733,63.933,-2.5,63
1979-02-12,63.88,77.52,128,0.0,0.0,46.44,6.6,26.52,62.95,79.82,66,0,0.0,6.53,1.6,4.065,78.733,63.933,1.2,63
1979-02-14,63.88,77.52,128,0.0,0.0,8.8,-5.200000000000001,1.7999999999999998,62.95,79.82,66,0,0.0,12.09,-2.8,4.645,78.733,63.933,2.2,63
1979-02-15,63.88,77.52,128,0.0,0.0,14.3,1.299999999999999,7.8,62.95,79.82,66,0,0.0,19.05,-0.08,9.485000000000001,78.733,63.933,1.2,63
1979-02-16,63.88,77.52,128,0.0,0.0,23.1,-8.22,7.44,62.95,79.82,66,0,0.0,20.65,1.68,11.165,78.733,63.933,5.6,63
1979-02-17,63.88,77.52,128,0.0,0.0,9.241436597110754,-10.554213483146068,-0.72,62.95,79.82,66,0,3.0,13.05,-1.12,5.965,78.733,63.933,-1.3,63
1979-02-19,63.88,77.52,128,0.0,0.0,-8.8,-14.0,-11.4,62.95,79.82,66,16,0.0,-1.82,-6.16,-3.99,78.733,63.933,-8.0,63
1979-02-20,63.88,77.52,128,0.0,0.0,-6.6,-12.12,-9.36,62.95,79.82,66,0,0.0,-1.5,-8.4,-4.95,78.733,63.933,-7.3,63
1979-02-21,63.88,77.52,128,0.0,0.0,-3.3,-9.420000000000002,-6.360000000000001,62.95,79.82,66,6,0.0,2.57,-4.4,-0.9150000000000003,78.733,63.933,-3.2,63
1979-02-23,63.88,77.52,128,5.0,0.0,-3.3,-13.5,-8.4,62.95,79.82,66,6,0.0,0.43,-4.16,-1.865,78.733,63.933,-5.9,63
1979-02-24,63.88,77.52,128,0.0,0.0,-2.2,-15.560000000000002,-8.88,62.95,79.82,66,2,0.0,-1.82,-7.12,-4.47,78.733,63.933,-6.5,63
1979-02-25,63.88,77.52,128,3.0,0.0,-3.3,-15.899999999999999,-9.6,62.95,79.82,66,0,0.0,0.32,-8.08,-3.88,78.733,63.933,-4.8,63
1979-02-26,63.88,77.52,128,0.0,0.0,-2.2,-13.64,-7.92,62.95,79.82,66,0,0.0,4.49,-6.72,-1.1149999999999998,78.733,63.933,-4.8,63
1979-02-27,63.88,77.52,128,0.0,0.0,-2.2,-9.8,-6.0,62.95,79.82,66,4,0.0,2.25,-4.88,-1.315,78.733,63.933,-4.2,63
1979-03-01,63.88,77.52,128,0.0,0.0,31.560000000000002,-6.6,12.48,62.95,79.82,66,0,0.0,1.18,-8.16,-3.49,78.733,63.933,-8.0,63
1979-03-04,63.88,77.52,128,0.0,0.0,31.79,11.994349919743177,21.828563402889245,62.95,79.82,66,0,0.0,28.68,-6.32,11.18,78.733,63.933,-9.0,63
1979-03-06,63.88,77.52,128,0.0,3.92,-2.398563402889245,-22.194213483146065,-12.36,62.95,79.82,66,0,0.0,2.68,-7.12,-2.2199999999999998,78.733,63.933,-7.0,63
1979-03-07,63.88,77.52,128,0.0,0.0,3.3,-15.48,-6.09,62.95,79.82,66,0,0.0,5.35,-7.44,-1.0450000000000004,78.733,63.933,-8.5,63
1979-03-15,63.88,77.52,128,0.0,3.38,15.4,4.279999999999999,9.84,62.95,79.82,66,0,0.0,21.4,0.48,10.94,78.733,63.933,-0.6,63
1979-03-16,63.88,77.52,128,0.0,0.0,15.4,1.8800000000000008,8.64,62.95,79.82,66,5,0.0,20.22,5.2,12.709999999999999,78.733,63.933,4.5,63
1979-03-17,63.88,77.52,128,0.0,0.0,7.7,-12.09565008025682,-2.2614365971107544,62.95,79.82,66,0,0.0,49.11,0.0,24.555,78.733,63.933,1.4,63
1979-03-18,63.88,77.52,128,0.0,0.0,18.52,-1.72,8.4,62.95,79.82,66,0,0.0,16.69,-0.8,7.945,78.733,63.933,2.8,63
1979-03-19,63.88,77.52,128,0.0,0.0,25.3,10.7,18.0,62.95,79.82,66,0,0.0,25.89,2.56,14.225,78.733,63.933,7.8,63
1979-03-20,63.88,77.52,128,0.0,0.0,17.6,-2.1956500802568204,7.638563402889247,62.95,79.82,66,0,0.0,22.9,8.56,15.73,78.733,63.933,4.0,63
1979-03-21,63.88,77.52,128,0.0,0.0,31.91,19.8,25.855,62.95,79.82,66,0,0.0,21.51,0.64,11.075000000000001,78.733,63.933,2.2,63
1979-03-22,63.88,77.52,128,0.0,0.0,11.719999999999999,1.72,6.72,62.95,79.82,66,0,0.0,20.44,3.28,11.860000000000001,78.733,63.933,1.4,63
1979-03-23,63.88,77.52,128,0.0,0.0,7.7,-1.46,3.12,62.95,79.82,66,0,0.0,21.51,3.52,12.515,78.733,63.933,2.4,63
1979-03-24,63.88,77.52,128,0.0,0.0,17.6,-0.86,8.370000000000001,62.95,79.82,66,0,0.0,23.11,2.32,12.715,78.733,63.933,1.7,63
1979-03-25,63.88,77.52,128,0.0,0.0,19.8,17.2,18.5,62.95,79.82,66,0,2.66,23.11,1.68,12.395,78.733,63.933,3.3,63
1979-03-26,63.88,77.52,128,0.0,0.0,15.4,2.119999999999999,8.76,62.95,79.82,66,0,0.0,60.78,4.88,32.83,78.733,63.933,3.7,63
1979-03-27,63.88,77.52,128,0.0,0.0,16.619999999999997,2.58,9.599999999999998,62.95,79.82,66,0,0.0,23.33,3.68,13.504999999999999,78.733,63.933,3.8,63
1979-03-31,63.88,77.52,128,0.0,0.0,7.7,-2.9000000000000004,2.4,62.95,79.82,66,0,0.0,35.84,1.52,18.680000000000003,78.733,63.933,0.4,63
1979-04-01,63.88,77.52,128,0.0,3.23,23.56,13.2,18.38,62.95,79.82,66,0,0.0,12.2,-2.0,5.1,78.733,63.933,2.0,63
1979-04-02,63.88,77.52,128,0.0,0.0,29.67,16.5,23.085,62.95,79.82,66,0,0.0,26.08,17.98,22.03,78.733,63.933,5.2,63
1979-04-04,63.88,77.52,128,0.0,0.0,33.2,9.9,21.55,62.95,79.82,66,0,0.0,46.65,5.12,25.884999999999998,78.733,63.933,3.6,63
1979-04-05,63.88,77.52,128,0.0,3.88,7.7,4.3,6.0,62.95,79.82,66,0,0.0,55.32,5.68,30.5,78.733,63.933,2.6,63
1979-04-06,63.88,77.52,128,0.0,0.0,18.7,5.539999999999999,12.12,62.95,79.82,66,0,0.0,15.84,5.12,10.48,78.733,63.933,9.4,63
1979-04-07,63.88,77.52,128,0.0,0.0,19.8,9.48,14.64,62.95,79.82,66,0,3.9,20.97,3.44,12.205,78.733,63.933,13.2,63
1979-04-08,63.88,77.52,128,0.0,0.0,22.0,9.68,15.84,62.95,79.82,66,0,0.0,26.43,6.16,16.295,78.733,63.933,7.6,63
1979-04-09,63.88,77.52,128,0.0,2.94,17.881436597110756,-1.9142134831460673,7.92,62.95,79.82,66,0,0.0,21.51,9.12,15.315000000000001,78.733,63.933,5.3,63
1979-04-10,63.88,77.52,128,0.0,0.0,25.37,-17.69,3.84,62.95,79.82,66,0,0.0,17.33,0.88,9.104999999999999,78.733,63.933,4.2,63
1979-04-12,63.88,77.52,128,0.0,0.0,22.321436597110754,2.525786516853932,12.36,62.95,79.82,66,0,0.0,23.75,3.28,13.515,78.733,63.933,8.3,63
1979-04-15,63.88,77.52,128,5.0,0.0,21.44,6.88,14.16,62.95,79.82,66,52,0.0,21.83,8.32,15.075,78.733,63.933,5.5,63
1979-04-16,63.88,77.52,128,41.0,0.0,15.4,9.319999999999999,12.36,62.95,79.82,66,0,0.0,57.46,8.8,33.13,78.733,63.933,11.2,63
1979-04-18,63.88,77.52,128,41.0,0.0,99.52000000000001,17.6,58.56,62.95,79.82,66,0,0.0,18.73,2.08,10.405000000000001,78.733,63.933,8.5,63
1979-04-19,63.88,77.52,128,0.0,0.0,30.121436597110755,10.325786516853933,20.16,62.95,79.82,66,0,0.0,24.29,4.88,14.584999999999999,78.733,63.933,13.8,63
1979-04-24,63.88,77.52,128,0.0,0.0,11.0,1.7200000000000006,6.36,62.95,79.82,66,0,2.13,19.15,4.56,11.854999999999999,78.733,63.933,5.2,63
1979-04-29,63.88,77.52,128,0.0,0.0,19.8,8.52,14.16,62.95,79.82,66,3,0.0,19.26,5.28,12.270000000000001,78.733,63.933,10.3,63
1979-04-30,63.88,77.52,128,0.0,0.0,18.7,13.220000000000002,15.96,62.95,79.82,66,14,0.0,49.33,7.28,28.305,78.733,63.933,11.2,63
1979-05-01,63.88,77.52,128,0.0,0.0,22.0,6.32,14.16,62.95,79.82,66,0,0.0,21.4,3.6,12.5,78.733,63.933,12.2,63
1979-05-02,63.88,77.52,128,0.0,0.0,23.1,8.099999999999998,15.6,62.95,79.82,66,12,0.0,20.22,6.64,13.43,78.733,63.933,11.2,63
1979-05-03,63.88,77.52,128,0.0,0.0,15.4,-4.3956500802568215,5.438563402889246,62.95,79.82,66,167,0.0,45.05,7.28,26.165,78.733,63.933,11.7,63
1979-05-04,63.88,77.52,128,0.0,0.0,24.2,11.320000000000004,17.76,62.95,79.82,66,0,0.0,24.08,6.32,15.2,78.733,63.933,12.8,63
1979-05-05,63.88,77.52,128,0.0,0.0,27.5,6.88,17.19,62.95,79.82,66,0,0.0,29.36,25.68,27.52,78.733,63.933,13.2,63
1979-05-08,63.88,77.52,128,0.0,0.0,25.3,5.504349919743179,15.338563402889246,62.95,79.82,66,0,0.0,26.86,7.68,17.27,78.733,63.933,15.3,63
1979-05-09,63.88,77.52,128,0.0,0.0,28.6,15.799999999999997,22.2,62.95,79.82,66,0,0.0,55.1,8.88,31.990000000000002,78.733,63.933,16.3,63
1979-05-11,63.88,77.52,128,0.0,0.0,25.3,9.499999999999996,17.4,62.95,79.82,66,0,0.0,29.42,11.84,20.630000000000003,78.733,63.933,15.4,63
1979-05-14,63.88,77.52,128,0.0,0.0,29.7,8.6,19.15,62.95,79.82,66,0,0.0,32.21,8.08,20.145,78.733,63.933,16.0,63
1979-05-19,63.88,77.52,128,0.0,0.0,70.72,30.8,50.76,62.95,79.82,66,0,0.0,29.75,12.08,20.915,78.733,63.933,19.0,63
1979-05-23,63.88,77.52,128,0.0,0.0,29.7,0.3000000000000007,15.0,62.95,79.82,66,0,0.0,32.1,13.44,22.77,78.733,63.933,16.0,63
1979-05-25,63.88,77.52,128,0.0,0.0,29.7,13.02,21.36,62.95,79.82,66,0,0.0,56.39,7.92,32.155,78.733,63.933,20.2,63
1979-05-26,63.88,77.52,128,0.0,0.0,30.121436597110755,10.325786516853933,20.16,62.95,79.82,66,0,0.0,26.64,11.04,18.84,78.733,63.933,14.3,63
1979-06-01,63.88,77.52,128,0.0,3.28,33.0,10.32,21.66,62.95,79.82,66,0,0.0,32.74,9.04,20.89,78.733,63.933,18.8,63
1979-06-02,63.88,77.52,128,0.0,0.0,36.0,10.32,23.16,62.95,79.82,66,0,0.0,35.52,8.88,22.200000000000003,78.733,63.933,20.8,63
1979-06-06,63.88,77.52,128,0.0,0.0,38.36,31.9,35.129999999999995,62.95,79.82,66,0,0.0,30.39,16.08,23.235,78.733,63.933,19.2,63
1979-06-07,63.88,77.52,128,0.0,2.99,67.25999999999999,29.7,48.48,62.95,79.82,66,0,2.57,28.36,10.48,19.42,78.733,63.933,19.3,63
1979-06-08,63.88,77.52,128,0.0,0.0,109.53999999999999,11.18,60.36,62.95,79.82,66,0,0.0,29.64,9.68,19.66,78.733,63.933,22.4,63
1979-06-11,63.88,77.52,128,0.0,0.0,30.8,11.004349919743179,20.838563402889246,62.95,79.82,66,0,3.45,29.32,5.68,17.5,78.733,63.933,16.4,63
1979-06-13,63.88,77.52,128,0.0,0.0,37.4,21.64,29.52,62.95,79.82,66,0,0.0,36.81,11.12,23.965,78.733,63.933,25.5,63
1979-06-14,63.88,77.52,128,0.0,2.21,28.6,14.119999999999997,21.36,62.95,79.82,66,0,0.0,58.21,14.56,36.385,78.733,63.933,18.2,63
1979-06-16,63.88,77.52,128,0.0,0.0,30.8,13.120000000000001,21.96,62.95,79.82,66,0,0.0,29.32,7.68,18.5,78.733,63.933,19.7,63
1979-06-18,63.88,77.52,128,0.0,0.0,42.961436597110755,23.165786516853935,33.0,62.95,79.82,66,0,0.0,35.31,12.8,24.055,78.733,63.933,24.6,63
1979-06-19,63.88,77.52,128,0.0,0.0,66.22,14.62,40.42,62.95,79.82,66,0,0.0,70.83,13.76,42.295,78.733,63.933,25.7,63
1979-06-22,63.88,77.52,128,0.0,0.0,42.9,31.020000000000003,36.96,62.95,79.82,66,0,0.0,84.85,48.96,66.905,78.733,63.933,27.7,63
1979-06-23,63.88,77.52,128,0.0,0.0,81.84,-11.760000000000005,35.04,62.95,79.82,66,0,0.0,36.92,18.48,27.700000000000003,78.733,63.933,26.4,63
1979-06-24,63.88,77.52,128,0.0,0.0,34.80143659711075,15.005786516853933,24.84,62.95,79.82,66,0,0.0,32.64,15.6,24.12,78.733,63.933,19.2,63
1979-06-25,63.88,77.52,128,0.0,0.0,29.92,13.76,21.84,62.95,79.82,66,40,0.0,54.36,13.84,34.1,78.733,63.933,20.4,63
1979-06-29,63.88,77.52,128,0.0,0.0,38.5,12.04,25.27,62.95,79.82,66,0,0.0,36.59,12.0,24.295,78.733,63.933,25.3,63
1979-06-30,63.88,77.52,128,0.0,0.0,40.7,26.5,33.6,62.95,79.82,66,0,0.0,38.09,13.68,25.885,78.733,63.933,28.8,63
1979-07-01,63.88,77.52,128,0.0,0.0,40.7,16.34,28.520000000000003,62.95,79.82,66,0,3.68,39.59,14.96,27.275000000000002,78.733,63.933,25.2,63
1979-07-03,63.88,77.52,128,0.0,0.0,49.46,14.62,32.04,62.95,79.82,66,0,3.61,36.27,13.28,24.775000000000002,78.733,63.933,28.3,63
1979-07-06,63.88,77.52,128,0.0,0.0,36.3,15.48,25.89,62.95,79.82,66,0,0.0,77.04,13.36,45.2,78.733,63.933,23.3,63
1979-07-07,63.88,77.52,128,0.0,0.0,38.5,17.2,27.85,62.95,79.82,66,0,0.0,37.88,14.08,25.98,78.733,63.933,27.7,63
1979-07-08,63.88,77.52,128,0.0,0.0,126.48000000000002,39.6,83.04,62.95,79.82,66,0,0.0,82.28,13.68,47.980000000000004,78.733,63.933,28.5,63
1979-07-09,63.88,77.52,128,0.0,0.0,65.56,18.92,42.24,62.95,79.82,66,0,0.0,81.64,17.92,49.78,78.733,63.933,26.6,63
1979-07-11,63.88,77.52,128,0.0,0.0,52.22,19.78,36.0,62.95,79.82,66,0,3.52,38.31,15.52,26.915,78.733,63.933,27.2,63
1979-07-12,63.88,77.52,128,0.0,0.0,39.6,18.92,29.26,62.95,79.82,66,0,0.0,36.38,16.4,26.39,78.733,63.933,27.2,63
1979-07-18,63.88,77.52,128,0.0,0.0,41.8,21.5,31.65,62.95,79.82,66,0,0.0,42.05,19.04,30.544999999999998,78.733,63.933,32.7,63
1979-07-19,63.88,77.52,128,0.0,2.97,45.961436597110755,26.165786516853935,36.0,62.95,79.82,66,0,0.0,37.77,19.6,28.685000000000002,78.733,63.933,28.2,63
1979-07-21,63.88,77.52,128,0.0,0.0,34.1,28.78,31.44,62.95,79.82,66,0,0.0,38.88,34.88,36.88,78.733,63.933,25.8,63
1979-07-27,63.88,77.52,128,0.0,0.0,44.0,17.2,30.6,62.95,79.82,66,0,0.0,41.62,16.24,28.93,78.733,63.933,30.3,63
1979-07-29,63.88,77.52,128,0.0,0.0,46.561436597110756,26.765786516853936,36.6,62.95,79.82,66,0,0.0,43.12,17.28,30.2,78.733,63.933,30.0,63
1979-07-30,63.88,77.52,128,0.0,0.0,141.07999999999998,22.36,81.72,62.95,79.82,66,0,0.0,80.89,17.2,49.045,78.733,63.933,32.4,63
1979-07-31,63.88,77.52,128,0.0,0.0,46.2,36.11999999999999,41.16,62.95,79.82,66,0,0.0,69.98,18.16,44.07,78.733,63.933,29.8,63
1979-08-01,63.88,77.52,128,0.0,0.0,46.2,36.11999999999999,41.16,62.95,79.82,66,0,0.0,67.84,16.08,41.96,78.733,63.933,29.3,63
1979-08-03,63.88,77.52,128,0.0,0.0,69.48143659711076,49.68578651685394,59.52,62.95,79.82,66,0,0.0,34.24,16.0,25.12,78.733,63.933,26.0,63
1979-08-04,63.88,77.52,128,0.0,0.0,34.1,13.76,23.93,62.95,79.82,66,0,0.0,63.13,13.76,38.445,78.733,63.933,25.8,63
1979-08-05,63.88,77.52,128,0.0,0.0,35.2,20.479999999999997,27.84,62.95,79.82,66,0,0.0,34.45,13.68,24.065,78.733,63.933,27.2,63
1979-08-06,63.88,77.52,128,0.0,0.0,46.96,38.5,42.730000000000004,62.95,79.82,66,0,0.0,38.09,13.92,26.005000000000003,78.733,63.933,27.2,63
1979-08-09,63.88,77.52,128,0.0,0.0,46.52,12.04,29.28,62.95,79.82,66,0,0.0,69.66,14.64,42.15,78.733,63.933,26.2,63
1979-08-10,63.88,77.52,128,0.0,0.0,41.8,16.34,29.07,62.95,79.82,66,0,0.0,38.52,14.96,26.740000000000002,78.733,63.933,27.0,63
1979-08-11,63.88,77.52,128,0.0,0.0,112.13999999999999,42.9,77.52,62.95,79.82,66,0,0.0,40.02,14.48,27.25,78.733,63.933,29.2,63
1979-08-13,63.88,77.52,128,0.0,0.0,40.561436597110756,20.765786516853936,30.6,62.95,79.82,66,0,0.0,34.45,14.08,24.265,78.733,63.933,25.5,63
1979-08-15,63.88,77.52,128,0.0,0.0,44.0,32.08,38.04,62.95,79.82,66,0,2.21,39.06,13.76,26.41,78.733,63.933,30.6,63
1979-08-18,63.88,77.52,128,0.0,0.0,33.0,15.48,24.240000000000002,62.95,79.82,66,0,0.0,33.81,14.64,24.225,78.733,63.933,24.0,63
1979-08-22,63.88,77.52,128,0.0,0.0,33.0,13.079999999999998,23.04,62.95,79.82,66,0,0.0,29.21,10.88,20.045,78.733,63.933,21.6,63
1979-08-24,63.88,77.52,128,0.0,0.0,33.0,11.18,22.09,62.95,79.82,66,0,0.0,31.78,9.76,20.77,78.733,63.933,21.6,63
1979-08-25,63.88,77.52,128,0.0,0.0,35.2,15.404349919743181,25.23856340288925,62.95,79.82,66,0,0.0,63.88,10.08,36.980000000000004,78.733,63.933,24.2,63
1979-08-26,63.88,77.52,128,0.0,0.0,35.2,11.18,23.19,62.95,79.82,66,0,0.0,37.45,29.28,33.365,78.733,63.933,24.2,63
1979-09-02,63.88,77.52,128,0.0,0.0,40.7,15.48,28.090000000000003,62.95,79.82,66,0,0.0,38.31,13.28,25.795,78.733,63.933,25.4,63
1979-09-03,63.88,77.52,128,0.0,0.0,86.5,40.7,63.6,62.95,79.82,66,0,0.0,39.06,13.6,26.330000000000002,78.733,63.933,28.2,63
1979-09-05,63.88,77.52,128,0.0,0.0,36.64,34.1,35.370000000000005,62.95,79.82,66,0,0.0,37.02,14.08,25.55,78.733,63.933,23.0,63
1979-09-07,63.88,77.52,128,0.0,0.0,30.8,12.879999999999999,21.84,62.95,79.82,66,6,0.0,29.64,11.28,20.46,78.733,63.933,21.7,63
